415978,Comedy Drama ,nm0370035 nm0432380 nm0999419 nm1508231 ,8/19/2005,nm0432380 ,English,USA UK,A lonely shoe salesman and an eccentric performance artist struggle to connect in this unique take on contemporary life.,,,
249462,Comedy Drama Music ,nm0068260 nm0910278 nm0382402 nm0237237 ,9/29/2000,nm0197636 ,English,UK France,A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,,,
2202385,Action Crime Drama ,nm1095259 nm4885582 nm2427468 nm4870894 ,2012-05,nm2193710 ,English,USA,An unlikely romance occurs when a kidnapped victim falls in love with one of her abductors.,,,
86979,Crime Thriller ,nm0315288 nm0000531 nm0000445 nm0001826 ,1/18/1985,nm0001054 ,English,USA,A rich but jealous man hires a private investigator to kill his cheating wife and her new man. But,,,
63091,Family Comedy Drama ,nm0427894 nm0000832 nm0001957 nm0163939 ,2/7/1969,nm0865709 ,English,USA,Frederick Bolton has to solve two problems. First,,,
2673812,Documentary Sport ,nm3340567 ,,nm4871298 nm4870743 ,English,Canada,This is a story of rising to the ultimate challenge. Having the courage to risk fatal expo- sure and the perseverance demanded on the quest for achievement. These are not solely physical feats,,,
461642,Comedy Fantasy ,nm0905102 nm0634663 nm0019753 nm1461038 ,10/26/2006,nm0881372 ,German,Germany,,,,
177971,Action Adventure Drama Thriller ,nm0000123 nm0000242 nm0000178 nm0000604 ,6/30/2000,nm0000583 ,English,USA,An unusually intense storm pattern catches some commercial fishermen unaware and puts them in mortal danger.,,,
90270,Drama Romance Sport ,nm0000546 nm0000400 nm0001706 nm0001074 ,2/15/1985,nm0000887 ,English,USA,Vision Quest is a coming of age movie in which high school wrestler Louden Swain decides he wants to...,,,
217630,Comedy Romance ,nm0004755 nm0002546 nm0651008 nm0755603 ,7/21/2000,nm0002132 ,English,USA,A college student,,,
81480,Comedy Romance ,nm0000443 nm0000331 nm0001301 nm0347039 ,12/19/1980,nm0004105 ,English Spanish,USA,Wrongfully turned into a fugitive,,,
2422212,Action Drama ,nm5717994 nm4566715 nm2278332 nm5718044 ,,nm2278332 ,English,Australia USA,An elite firm of assassins must face their own mortality as they are hunted down one by one by a mysterious assailant. Caught up in the drama is a disgraced journalist who is more connected to the assassins' world than he could ever know.,,,
839938,Crime Drama ,nm0881631 nm0839146 nm2371791 nm0275101 ,10/12/2006,nm0765291 ,English,New Zealand,Based on the Aramoana Massacre that occurred on 13 November and 14 November 1990. Resident David Gray,,,
83284,Action Drama Sport War ,nm0000323 nm0000230 nm0671446 nm0600961 ,7/30/1981,nm0001379 ,English,USA,As allied POWs prepare for a soccer game against the German National Team to be played in Nazi-occupied Paris,,,
1314652,Drama Thriller ,nm0161133 nm0497631 nm0950926 nm3207873 ,5/13/2010,nm0407992 ,Korean English,South Korea,A man's affair with his family's housemaid leads to a dark consequences.,,,
56868,Comedy Drama Romance ,nm0183822 nm0001046 nm0681955 nm0913332 ,12/16/1963,nm0772259 ,English,UK,A lazy,,,
419279,Drama ,nm0452009 nm1671580 nm1459085 nm1003035 ,9/3/2004,nm0740213 ,Zulu,South Africa,After falling ill,,,
252487,Comedy Drama ,nm0839017 nm0654805 nm0015145 nm0015081 ,1975-04,nm0251027 ,Turkish,Turkey,Lazy,,,
473753,Comedy Drama Fantasy Romance ,nm1051346 nm0213354 nm0577841 nm0722657 ,12/21/2005,nm0000108 ,French Spanish,France,A beautiful woman helps an inept scam artist get his game together.,,,
65163,Western Sci-Fi Thriller ,nm0002082 nm0324871 nm0137999 nm0619802 ,7/25/1969,nm0640226 ,English,USA,Cowboy James Franciscus seeks fame and fortune by capturing a Tyrannosaurus Rex living in the Forbidden Valley and putting it in a Mexican circus...,,,
351977,Action Crime ,nm0425005 nm1008709 nm0424216 nm0100889 ,4/2/2004,nm0106230 ,English,USA,A former U.S. soldier returns to his hometown to find it overrun by crime and corruption,,,
44760,Adventure Drama History Romance ,nm0001791 nm0000072 nm0000021 nm0001695 ,2/20/1953,nm0861703 ,English,USA,A knight seeks to free the captive King Richard and put him back on the throne.,,,
2997766,Documentary ,nm0682168 ,9/26/2013,nm4710540 nm2329795 ,Dutch Flemish,Netherlands,,,,
1881060,Drama Horror Mystery Thriller ,nm0893257 nm1083404 nm0544611 nm0668139 ,,nm4401419 ,English,USA,A couple facing marital problems after losing their child finds their life together further complicated by a mysterious visitor.,,,
455857,Horror Thriller ,nm0004741 nm0281107 nm1556320 nm1935086 ,2/3/2006,nm0922346 ,English,USA,During an otherwise routine babysitting gig,,,
1782451,Documentary ,,,nm4193259 nm1350736 ,English,Denmark,,,,
384991,Action ,nm0412831 nm0457544 nm1621686 nm0837452 ,,nm0457565 ,Japanese,Japan,,,,
1001526,Animation Action Comedy Family Sci-Fi ,nm0002071 nm1706767 nm0000093 nm0275486 ,11/5/2010,nm0569891 ,English,USA,The supervillain Megamind finally defeats his nemesis,,,
2645104,Comedy ,nm1898746 nm3601305 nm5340182 nm1731629 ,2/14/2013,nm5482023 ,Turkish,Turkey,,,,
796375,Comedy Crime Romance Thriller ,nm0001426 nm0000495 nm0005561 nm0001199 ,7/6/2007,nm0001093 ,English,USA,While drying out on the West Coast,,,
106290,Documentary Biography ,nm0586482 nm0586485 nm0586486 ,11/13/1996,nm0586482 ,Russian,Russia France,Director Nikita Mikhalkov documents the history of Russia from 1980 to 1991 by annually asking his daughter...,,,
57379,Comedy Horror Mystery Thriller ,nm0692976 nm0605923 nm0779285 nm0340205 ,10/31/1963,nm0145336 ,English,UK USA,An American who sells cars in England receives a mysterious invitation from an old,,,
938283,Action Adventure Family Fantasy ,nm3226241 nm2443758 nm1717152 nm2353862 ,7/1/2010,nm0796117 ,English,USA,The story follows the adventures of Aang,,,
418460,Drama Thriller ,nm0474774 nm0004626 nm1231899 nm0700869 ,11/12/2004,nm0122216 nm0122217 ,Hindi,India,Successful businessman Raj Malhotra (Akshay Kumar) has everything going for him,,,
1234654,Comedy Drama Romance ,nm0001774 nm1950086 nm0000492 nm0406975 ,4/1/2010,nm0000876 ,English,USA,A man from Los Angeles,,,
1321860,Drama ,nm0000154 nm0000149 nm0947338 nm0427728 ,5/19/2011,nm0000149 ,English,USA United Arab Emirates,A troubled husband and executive adopts a beaver hand-puppet as his sole means of communicating.,,,
1321861,Crime Thriller ,nm0004742 nm0001151 nm2264463 nm0676649 ,1/5/2012,nm1669022 ,English,USA Canada,A single mom and her child are carjacked by a bank robber.,,,
2418558,Drama Fantasy Mystery Romance Sci-Fi ,nm1508622 nm1753704 nm0274704 nm0462572 ,3/14/2013,nm1385075 ,German,Germany,Gwendolyn Shepherd is actually a very normal 16-year-old teen. What's annoying is that her family definitely has a tad too many secrets...,,,
2475154,Documentary Biography Drama Family ,nm5396845 nm5395938 nm3525467 ,2012-09,nm3525467 ,Portuguese English,Brazil USA,Elena,,,
1456661,Action Drama History ,nm0947447 nm4199873 nm0795517 nm0938893 ,9/21/2010,nm0490487 ,Mandarin Japanese English French German,Hong Kong China,Seven years after the apparent death of Chen Zhen,,,
386741,Animation Action Sci-Fi Thriller ,nm0185819 nm0001517 nm0000596 nm0304801 ,3/15/2006,nm1466691 ,English French,France UK Luxembourg,In 2054,,,
78966,Drama Thriller ,nm0000404 nm0000493 nm0000140 nm0103722 ,3/16/1979,nm0108745 ,English,USA,A reporter finds what appears to be a cover-up of safety hazards at a nuclear power plant.,,,
114478,Comedy Drama ,nm0000172 nm0000458 nm0002064 nm0959242 ,6/9/1995,nm0911061 ,English,Germany USA Japan,A Brooklyn smoke shop is the center of neighborhood activity,,,
336693,Documentary Short ,nm1265720 nm0326448 nm3174319 ,,nm1265720 ,Persian,Iran,Set in a leper colony in the north of Iran,,,
1426386,Documentary ,nm1262367 nm4267309 nm3436726 nm3312885 ,,nm0621168 ,English,USA,Los Angeles' Skid Row is home to one of the largest homeless populations in the United States. And we found...,,,
803005,Documentary ,nm0012932 nm3262663 nm3262700 ,,nm0205014 ,English,USA,"Hoop Reality is the sequel to the 1995 documentary ""Hoop Dreams"" and explores what happened during the last decade from where ""Hoop Dreams"" left off...",,,
159097,Drama Romance ,nm0000379 nm0001326 nm0000249 nm0000678 ,4/26/2000,nm0001068 ,English,USA,A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict,,,
89552,Action Drama History Romance ,nm0000821 nm0802080 nm0747131 nm0802107 ,10/10/1985,nm0220828 ,Hindi,India,British intelligence comes over to India and loot all its wealth and carry it over to there country...,,,
1054580,Biography Drama ,nm3094966 nm5101259 nm5101419 nm5100267 ,9/24/2009,nm0394776 ,English Somali French,UK Germany Austria,The autobiography of a Somalian nomad circumcised at 3,,,
2509270,Comedy ,nm0366779 nm0755941 nm0399107 nm0423222 ,9/26/2013,nm0579954 ,Czech,Czech Republic,,,,
1103982,Drama ,nm2340248 nm0764020 nm3554675 nm1600109 ,7/8/2009,nm0001752 ,English French,USA,A drama set in the days leading up to the 2008 Presidential election,,,
424434,Drama ,nm1267552 nm0315528 nm1714614 nm2001063 ,7/11/2012,nm1410815 ,Persian,Iran,Akbar has just turned eighteen. He has been held in a rehabilitation centre for committing murder at the age of sixteen when he was condemned to death...,,,
963194,Horror Musical Sci-Fi ,nm0000649 nm0372117 nm0891786 nm0109208 ,11/20/2008,nm1135423 ,English,USA,A worldwide epidemic encourages a biotech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer,,,
31796,Sci-Fi ,nm0000509 nm0448836 nm0036419 nm0822468 ,10/17/1939,nm0066247 nm0328966 ,English,USA,A military intelligence officer and a pretty reporter try to find a scientist whose inventions can destroy the world.,,,
99528,Horror Mystery Thriller ,nm0001715 nm0281130 nm0000374 nm0588553 ,8/17/1990,nm0087861 ,English,USA,A police lieutenant in Georgetown mourns the anniversary of a priest's death as a serial killer strikes.,,,
1555058,Comedy Drama ,nm0233027 nm0001556 nm0931404 nm0041744 ,7/13/2012,nm0233027 ,English,USA Canada,A playwright whose marriage and career are in a free fall has an explosive run-in with his former neighbor,,,
48280,Animation Adventure Comedy Family Romance ,nm0524853 nm0731333 nm0498007 nm0859892 ,6/22/1955,nm0314671 nm0414144 ,English,USA,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,,,
2077720,Documentary Biography Music ,nm2000240 nm3096924 nm4712363 nm3634896 ,6/1/2013,nm2042504 nm4743843 ,English,USA,You may have heard of him,,,
65547,Biography Western ,nm0000078 nm0875861 nm0313387 nm0424565 ,7/29/1970,nm0572132 ,English Spanish,USA,Cattle baron John Chisum joins forces with Billy the Kid and Pat Garrett to fight the Lincoln County land war.,,,
1107860,Comedy Crime ,nm0000686 nm0571375 nm1570774 nm3676105 ,7/8/2010,nm0382072 ,English,USA,A comedy centered on three museum security guards who devise a plan to steal back the artworks to which they have become attached after they are transferred to another museum.,,,
313670,Crime Drama ,nm1161994 nm1162051 nm1161997 nm1162048 ,10/4/2002,nm0516360 ,English,UK Germany Spain,Determined to have a normal family life once his mother gets out of prison,,,
1814930,Documentary Comedy ,nm4260416 nm4633299 nm1596645 nm5806632 ,,nm4260416 ,English,USA,Vegucated is a guerrilla-style documentary that follows three meat- and cheese-loving New Yorkers who...,,,
71628,Horror ,nm0548427 nm0056556 nm0112211 nm0585023 ,1975-03,nm0908103 ,English,UK,An old man that lives in an old house conducts a correctional institute for girls. But he does not realize...,,,
2024544,Biography Drama History ,nm0252230 nm0931324 nm1055413 nm0000093 ,11/8/2013,nm2588606 ,English,USA UK,In the antebellum United States,,,
1553066,Documentary ,,10/14/2010,nm3794650 ,English,USA,Explores the marriage the marriage of a young couple with Down syndrome,,,
247199,Drama ,nm0331516 nm0001619 nm1092222 nm0226813 ,8/23/2001,nm0063785 ,English Hebrew,USA,A young Jewish man develops a fiercely anti-Semitic worldview. Based on the true story of a KKK member in the 1960s who was revealed to be Jewish by a New York Times reporter.,,,
365748,Comedy Horror ,nm0670408 nm0296545 nm0038918 nm0205063 ,9/24/2004,nm0942367 ,English,UK France USA,A man decides to turn his moribund life around by winning back his ex-girlfriend,,,
43983,Comedy Musical Romance ,nm0000001 nm0007225 nm0492444 nm0161468 ,3/23/1951,nm0002045 ,English,USA,Tom and Ellen Bowen are a brother and sister dance act whose show closes in New York. Their agent books...,,,
114319,Comedy Drama ,nm0000148 nm0000566 nm0001427 nm0545408 ,12/15/1995,nm0001628 ,English French,Germany USA,An ugly duckling having undergone a remarkable change,,,
1839522,Drama ,nm0073353 nm0524494 nm0322977 nm1381367 ,2/25/2013,nm0326740 ,Serbo-Croatian German,Serbia Germany France Slovenia Croatia,Five people are affected by a tragic heroic act. 12 years later,,,
423474,Action Comedy Crime ,nm0265668 nm0858776 nm1297774 nm0072344 ,2010-11,nm0509028 ,English,USA,When three Vegas buddies attempt the score of a lifetime,,,
2093977,Thriller ,nm3706952 nm0092961 nm2928020 nm1395771 ,3/13/2013,nm1471703 ,English,USA,A secret admirer's crush on a high school athlete takes a fatal turn.,,,
1483020,Comedy ,nm1886996 nm0247672 nm3303535 nm3571851 ,5/27/2011,nm1232489 ,English,USA,A colorful and foul-mouthed feature musical comedy.A film about a frizzy-haired,,,
417960,Comedy ,nm0246582 nm0552030 nm0351270 nm0207338 ,12/25/1985,nm0955939 ,Filipino Tagalog,Philippines,,,,
2166616,Comedy Crime ,nm0122511 nm0431956 nm1776820 nm0001504 ,3/19/2014,nm1189197 ,English,USA Russia France,A group of bad cops look to dispose of a body that one of them accidentally shot.,,,
91419,Comedy Horror Musical ,nm0001548 nm0338746 nm0306696 nm0835925 ,12/19/1986,nm0000568 ,English,USA,A nerdy florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.,,,
1535492,Action Drama Thriller ,nm0874866 nm0156533 nm1251565 nm0514961 ,8/26/2010,nm0482592 ,Cantonese,Hong Kong,Policeman Don Lee often works with informants but numerous too-close calls and failed missions cause him to see the world as one betrayal after another - then he meets Guy,,,
432637,Action Adventure Romance Sci-Fi ,nm0004334 nm0004335 nm1231899 nm0768296 ,6/23/2006,nm0004363 ,Hindi English Cantonese,India,The origins of the Indian superhero Krrish.,,,
86973,Comedy Romance ,nm0000323 nm0001400 nm0000193 nm0004767 ,2/17/1984,nm0002045 ,English,USA,Best friends and their daughters holiday in Rio only for one to fall for the other's daughter.,,,
86972,Action Adventure Fantasy ,nm0641509 nm0287939 nm0104753 nm0097391 ,2/15/1984,nm0001090 ,Italian,Italy,Muscle-bound Ator and his mute Asian sidekick travel from the ends of the Earth to save his aged mentor from the evil mustachioed Zor.,,,
1641410,Drama ,nm1196061 nm1006993 nm0278503 nm0193883 ,9/7/2011,nm0187740 ,Italian Sicilian Amharic,France Italy,A Sicilian family deals with the arrival of a group of immigrants on their island.,,,
2082415,Action Drama War ,nm0021607 nm1429974 nm1751183 nm5005278 ,8/17/2012,nm0514662 ,English,USA,On August 15,,,
2040578,Sci-Fi ,nm2929749 nm0793532 nm0112492 nm1792652 ,12/14/2012,nm2403079 ,English,UK,Friends get together for a night out in a bar. Life is wonderful as a couple share their proposal moment...,,,
193253,Animation Drama Fantasy Thriller ,nm0297740 nm0616146 nm1845401 nm2224940 ,11/17/1999,nm0645657 ,Japanese,Japan,A traumatized member of an elite para-military police force falls for the sister of a female terrorist courier who died in front of him on duty.,,,
366527,Comedy Drama ,nm0133069 nm0599778 nm0334324 nm0124965 ,9/5/2003,nm1369426 ,English,Ireland,A light-hearted look at the dangers and delights of dating in contemporary Dublin,,,
54890,Drama War ,nm0001229 nm0862026 nm0000964 nm0002011 ,1/18/1962,nm0591486 ,English,USA Mexico,In Argentina,,,
85959,Comedy Musical ,nm0000092 nm0000416 nm0001385 nm0001402 ,3/31/1983,nm0001402 nm0000416 ,English,UK,The comedy team takes a look at life in all its stages in their own uniquely silly way.,,,
417217,Drama Sport Thriller ,nm0000190 nm0000199 nm0000623 nm0000800 ,10/7/2005,nm0142286 ,English,USA,After suffering a career-ending injury,,,
319836,Drama History ,nm1180719 nm1194465 nm1194086 nm1196037 ,,nm1181881 ,Bengali,Bangladesh,A family must come to grips with its culture,,,
