2275794	Comedy Romance 	nm1405359 nm0004626 nm0712437 nm0451600 	2013-11-22	nm1159647 	English Hindi Tamil Gujarati	India	A brat who does not care about family business or the relationships in life, until Kareena kapoor comes along.
0437800	Drama 	nm0000291 nm0000401 nm1551130 nm0035664 	2006-04-28	nm0040328 	English	USA	A young girl from South Los Angeles tries to make it to the National Spelling Bee.
0097372	Documentary History 	nm0522554 nm0560325 nm0777749 nm0148646 	1989-11-01	nm0718031 	English	USA	This movie documents the Apollo missions perhaps the most definitively of any movie under two hours...
0081318	Horror 	nm0313387 nm0531529 nm0210235 nm0409420 	1983-05-01	nm0002086 	English Italian	Italy	A reporter and a psychic race to close the Gates of Hell after the suicide of a clergyman caused them to open, allowing the dead to rise from the grave.
0209163	Action Adventure Fantasy 	nm0000409 nm0001838 nm0001314 nm0903677 	2001-05-04	nm0814085 	English Arabic	USA	The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.
0119802	Crime Drama Thriller 	nm0001459 nm0001324 nm0058029 nm0164873 	1998-09-25	nm0001130 	English	USA Canada	A small time hoodlum is divided between his conscience and loyalty to his boss when his cousin is murdered.
0484090	Drama Horror Thriller 	nm2589815 nm2297751 nm1669761 nm3074911 	2007-03-29	nm1802294 nm1059740 	Korean Thai	Thailand	Deceased Siamese twin returns to haunt surviving sister
0824758	Biography Drama Romance 	nm0000545 nm0564215 nm0001626 nm0316079 	2010-01-15	nm0001355 	English	Germany Russia UK	A historical drama that illustrates Russian author Leo Tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things.
0103950	Action Comedy Romance 	nm0000329 nm0636280 nm0939153 nm0331822 	1993-01-16	nm0939147 	Cantonese	Hong Kong Japan	Extremely silly comedy about a self-indulgent private investigator who winds up on a cruise ship full of rich patrons, gorgeous women, murderous terrorists, and scarce food.
0432291	Horror 	nm0919991 nm1192254 nm0004757 nm1154986 	2005-10-14	nm0906548 	English	USA	The inhabitants of Antonio Island, off the coast of Oregon, are about to unveil a statue honoring the four men (Castle...
2390361	Comedy Drama Romance 	nm0000506 nm0001254 nm0001416 nm0001057 	2013-10-11	nm0392237 	English	USA	A divorced woman who decides to pursue the man she's interested in learns he's her new friend's ex-husband.
0022048	Comedy Romance 	nm0645438 nm0442886 nm0407329 nm0202136 	1931-02-07	nm0654868 			
0421994	Comedy Drama Romance 	nm0005305 nm0372176 nm0328828 nm0408309 	2006-02-23	nm0662530 	English	UK Germany	A newlywed bride becomes infatuated with another woman, who questions her sexual orientation, promoting a stir among the bride's family and friends.
1876283	Thriller 	nm1560236 nm0737533 nm0132301 nm1708414 	2014-01-28	nm1817604 	English	USA	Michelle takes a job recommended by her counselor that lands her trapped in a mansion with three psychotic siblings hell bent on purging Michelle of her sins.
0087298	Horror Thriller 	nm0026687 nm0036978 nm0065206 nm0059228 	1984-04-13	nm0957263 	English	USA	After being mortally wounded and taken to the morgue, murderer Jason Voorhees spontaneously revives and embarks on a killing spree as he makes his way back to his home at Camp Crystal Lake.
1333117	Documentary Biography Music 	nm0936719 nm0042782 nm4690935 nm0973081 	2010-01-27	nm0048354 nm2501200 	English	USA	A portrait of soul legend Bill Withers.
0092067	Animation Action Adventure Family Fantasy Romance 	nm0001593 nm0004735 nm0001458 nm0000434 	1986-08-02	nm0594503 	Japanese	Japan	A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.
0077914	Drama Horror 	nm0025355 nm0531042 nm0286611 nm0618797 	1978-07-07	nm0001681 	English	USA	A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvania town where he tries to redeem his blood-craving urges.
0092068	Comedy Crime Drama 	nm0000367 nm0003508 nm0591877 nm0187649 	1986-10-01	nm0088397 	French	France	A bisexual petty criminal named Bob encounters a married couple arguing in a bar. Bob breaks up the...
0104684	Action Crime Drama Thriller 	nm0000334 nm0504897 nm0594909 nm0151068 	1992-04-16	nm0000247 	Cantonese English	Hong Kong	A tough-as-nails cop teams up with an undercover agent to shut down a sinister mobster and his crew.
0071771	Comedy Crime Drama Sport 	nm0000608 nm0000734 nm0491590 nm0175700 	1974-08-30	nm0000736 	English	USA	A sadistic warden asks a former pro quarterback, now serving time in his prison, to put together a team of inmates to take on (and get pummeled by) the guards.
2358911	Animation 	nm1039206 nm2213461 nm2696897 nm0998439 	2012-06-23	nm0473549 nm0999118 	Japanese English	Japan	For three years, Guts believed his mission was to pursue Griffith's dream together with him. But in...
0082511	Horror Thriller 	nm0000304 nm0887701 nm0059228 nm0112403 	1981-08-28	nm0221265 	English	USA	Four college pledges are forced to spend the night in a deserted old mansion where they get killed off one by one by the monstrous surviving members of a family massacre years earlier for trespassing on their living grounds.
0072856	Action Comedy Sci-Fi Sport 	nm0001016 nm0000230 nm0341097 nm0001862 	1975-04-27	nm0000860 	English Brazilian Sign Language Spanish	USA	In a dystopian future, a cross country automobile race requires contestants to run down innocent pedestrians to gain points that are tallied based on each kill's brutality.
0091474	Crime Mystery Thriller 	nm0676973 nm0002114 nm0000260 nm0004051 	1986-08-15	nm0000520 	English	USA	An F.B.I. specialist tracks a serial killer who appears to select his victims at random.
0024844	Drama Romance 	nm0663077 nm0202120 nm0800302 nm0546621 	1947-06-21	nm0897118 	French Russian	France	When Juliette marries Jean, she comes to live with him as he captains a river barge. Besides the two of them...
0887912	Drama Thriller War 	nm0719637 nm1107001 nm1310016 nm0001602 	2008-10-10	nm0000941 	English Arabic Turkish	USA	During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at at odds with his squad mates due to his maverick way of handling his work.
0120751	Action Adventure Family Fantasy Sci-Fi Thriller 	nm0000200 nm0000234 nm0784884 nm0278752 	1998-12-25	nm0881038 	English Swahili	USA	A legendary fifteen-foot tall mountain gorilla named Joe is taken to an animal sanctuary in California by a zoologist and a young woman whom he grew up with. A poacher from the past returns to seek vengeance on him.
1393003	Action War 	nm1159215 nm2895858 nm2609031 nm4798868 	2009-12-31	nm3361351 	English	USA	Five American soldiers enter Nazi-occupied Europe on a covert assignment to kidnap the head of Operation Bernhard.
1157605	Documentary Biography Music 	nm2895440 nm2904057 nm3347664 nm1022823 	2009-02-20	nm0315065 	English	Canada	Since 1978, Anvil has become one of heavy metal's most influential yet commercially unsuccessful acts. In 2006, after a fledging European tour Anvil sets out to record their thirteenth album and continue to follow their dreams.
0120755	Action Adventure Thriller 	nm0000129 nm0779084 nm0628601 nm0000609 	2000-05-24	nm0000247 	English	USA Germany	A secret agent is sent to Sydney, to find and destroy a genetically modified disease called "Chimera"
1535472	Horror Mystery Thriller 	nm1865097 nm0453373 nm3750526 nm2590448 	2009-08-12	nm3728575 nm3986927 	Korean	South Korea	After Hee-jin's younger sister So-jin, who is possessed by a spirit,disappears,the neighbors die one by one and a secret underlying their deaths is revealed.
2299842	Drama 	nm5180933 nm1050125 nm5494407 nm4237872 	2012-09-06	nm1104118 	Korean	South Korea	A loan shark is forced to reconsider his violent lifestyle after the arrival of a mysterious woman claiming to be his long-lost mother.
0362387	Drama Horror Thriller 	nm0634617 nm1065734 nm1839911 	2003-10-04	nm1066739 	Japanese	Japan	Two actresses who have auditioned for one part, sharing the same apartment with opposite personalities equals a night which either neither of them will forget - if they survive!
2090488	Crime Thriller 	nm1555255 nm1964199 nm2739851 nm0000555 	2014-02-14	nm1768177 	English Spanish	USA	Always one step ahead of the Feds, Paul Boxer is the most inventive and principled smuggler in the trade...
3005920	Family Romance 	nm5761920 nm4171957 nm6550879 nm3557375 	2013-06-22	nm3351235 nm4345252 	Malayalam Malayalam	India	A film comprising of 5 short stories by 5 directors. Each story is about a women.
1855199	Crime Drama Thriller 	nm0350453 nm0671567 nm0447695 nm1065229 	2012-09-21	nm0043742 	English Spanish	USA	Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.
1381505	Comedy Drama 	nm0000228 nm0004741 nm0001287 nm0424216 	2011-11-03	nm1401857 	English	USA	After 8 years in prison, inventor Robert Axle struggles to win over his estranged family and catch up on current technology as he works to once again become the king of the infomercial.
2207050	Comedy Drama 	nm0524528 nm0933727 nm0763022 nm0418470 	2013-01-16	nm0494355 	French Italian	France	Two actors. One play. Can the differences between the two egocentric men be put aside for the sake of friendship and theatre?
2062989	Documentary Biography 	nm4681439 nm4679999 	2011-12-01	nm1978110 nm0775688 	Dutch	Netherlands	A documentary on Louise and Martine Fokkens, 69-year-old twin sisters who have worked as prostitutes in the red-light district in Amsterdam for over 40 years.
0995061	Documentary 	nm4865237 nm1591185 nm3478612 nm3478361 		nm1202568 	English	USA	Birth: it's a miracle. A rite of passage. A natural part of life. But more than anything, birth is a business...
0070460	Comedy Drama Romance 	nm0000302 nm0529543 nm0000076 nm0181305 	1973-09-07	nm0000076 	French English	France Italy	A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew.
0765476	Adventure Comedy Family Romance Sci-Fi 	nm0000552 nm0006969 nm0005517 nm0004790 	2008-07-11	nm0005367 	English	USA	A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.
0070464	Comedy Drama Fantasy Music 	nm0000532 nm0724732 nm0731499 nm0522884 	1973-06-20	nm0000755 	English	UK USA	This sprawling, surrealist musical serves as an allegory for the pitfalls of capitalism, as it follows...
2422326	Documentary Biography Drama 		2012-11	nm5299138 	Swahili	Tanzania UK	Ukerewe Island, in Tanzania is home to a large community of people who live with albinism. While many...
2069955	Crime Thriller 	nm0000232 nm0501114 nm0000708 nm1727889 	2013-08-28	nm0846590 	English Spanish	USA	A female American reporter searches for her missing brother against the backdrop of violence and human smuggling across the US/Mexican border.
0015324	Comedy Fantasy 	nm0000036 nm0570230 nm0444172 nm0175068 	1924-04-21	nm0000036 	None	USA	A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.
1650048	Drama Romance 	nm0693799 nm2091680 nm0167501 nm0000882 	2013-06-28	nm0230859 	French English	Canada France	A drama that charts ten years in the relationship of a male-to-female transsexual's relationship with her lover.
1650043	Comedy Family 	nm2325393 nm1256602 nm2953573 nm0006713 	2011-03-25	nm0101047 	English	USA	Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.
1483831	Drama War 	nm2935952 nm1553954 nm1025983 nm0615688 	2009-10-15	nm1413443 	Hebrew Arabic French English	Israel France Germany	During the First Lebanon War in 1982, a lone tank and a paratroopers platoon are dispatched to search a hostile town.
1650044	Horror 	nm2902567 nm0717157 nm0488271 nm0263740 		nm1427994 	English	UK	Eight volunteers find themselves fighting for their lives when a drug trial goes horribly wrong.
0070155	Crime Drama Music 	nm0166580 nm0055079 nm0103470 nm0367006 	1977-08-05	nm0378320 	English Creoles and pidgins	Jamaica	Wishing to become a successful Reggae singer, a young Jamaican man finds himself tied to corrupt record producers and drug pushers.
2131556	Family 	nm4587010 nm5300272 nm0553179 nm0942858 	2012-09-27	nm0801243 	English	New Zealand	Ben secretly enters the local soapbox derby with a rag-tag group of friends to best school bullies.
0219374	Drama Comedy Musical Thriller 	nm0000870 nm0000391 nm0247860 nm0765597 	2002-08-23	nm0389591 	English	USA	After her husband unexpectedly leaves her, Grace Beasley (Kathy Bates) spontaneously travels to Great Britain to attend the funeral of Victor Fox...
